,Date,Area,Prod
44,2014-04-01,Pennsylvania,333.733
45,2014-03-01,Pennsylvania,344.938
46,2014-02-01,Pennsylvania,311.578
47,2014-01-01,Pennsylvania,345.037
48,2013-12-01,Pennsylvania,296.721
49,2013-11-01,Pennsylvania,287.12
50,2013-10-01,Pennsylvania,296.709
51,2013-09-01,Pennsylvania,287.143
52,2013-08-01,Pennsylvania,296.71
53,2013-07-01,Pennsylvania,296.706
54,2013-06-01,Pennsylvania,244.802
55,2013-05-01,Pennsylvania,252.959
56,2013-04-01,Pennsylvania,244.793
57,2013-03-01,Pennsylvania,252.976
58,2013-02-01,Pennsylvania,228.49
59,2013-01-01,Pennsylvania,252.976
60,2012-12-01,Pennsylvania,210.424
61,2012-11-01,Pennsylvania,203.628
62,2012-10-01,Pennsylvania,210.417
63,2012-09-01,Pennsylvania,203.631
64,2012-08-01,Pennsylvania,210.425
65,2012-07-01,Pennsylvania,210.42
66,2012-06-01,Pennsylvania,164.141
67,2012-05-01,Pennsylvania,169.605
68,2012-04-01,Pennsylvania,164.138
69,2012-03-01,Pennsylvania,169.607
70,2012-02-01,Pennsylvania,158.668
71,2012-01-01,Pennsylvania,169.591
72,2011-12-01,Pennsylvania,146.669
73,2011-11-01,Pennsylvania,141.934
74,2011-10-01,Pennsylvania,146.675
75,2011-09-01,Pennsylvania,109.824
76,2011-08-01,Pennsylvania,113.484
77,2011-07-01,Pennsylvania,113.493
78,2011-06-01,Pennsylvania,94.628
79,2011-05-01,Pennsylvania,97.779
80,2011-04-01,Pennsylvania,94.626
81,2011-03-01,Pennsylvania,83.529
82,2011-02-01,Pennsylvania,75.475
83,2011-01-01,Pennsylvania,83.547
84,2010-12-01,Pennsylvania,75.9
85,2010-11-01,Pennsylvania,73.457
86,2010-10-01,Pennsylvania,75.906
87,2010-09-01,Pennsylvania,52.986
88,2010-08-01,Pennsylvania,54.755
89,2010-07-01,Pennsylvania,54.758
90,2010-06-01,Pennsylvania,38.156
91,2010-05-01,Pennsylvania,39.423
92,2010-04-01,Pennsylvania,38.154
93,2010-03-01,Pennsylvania,22.326
94,2010-02-01,Pennsylvania,20.167
95,2010-01-01,Pennsylvania,22.335
96,2009-12-01,Pennsylvania,24.24
97,2009-11-01,Pennsylvania,21.622
98,2009-10-01,Pennsylvania,23.121
99,2009-09-01,Pennsylvania,22.364
100,2009-08-01,Pennsylvania,22.539
101,2009-07-01,Pennsylvania,21.831
102,2009-06-01,Pennsylvania,22.286
103,2009-05-01,Pennsylvania,22.033
104,2009-04-01,Pennsylvania,21.793
105,2009-03-01,Pennsylvania,23.393
106,2009-02-01,Pennsylvania,23.181
107,2009-01-01,Pennsylvania,24.171
108,2008-12-01,Pennsylvania,17.542
109,2008-11-01,Pennsylvania,15.647
110,2008-10-01,Pennsylvania,16.736
111,2008-09-01,Pennsylvania,16.194
112,2008-08-01,Pennsylvania,16.312
113,2008-07-01,Pennsylvania,15.797
114,2008-06-01,Pennsylvania,16.13
115,2008-05-01,Pennsylvania,15.947
116,2008-04-01,Pennsylvania,15.773
117,2008-03-01,Pennsylvania,16.933
118,2008-02-01,Pennsylvania,16.779
119,2008-01-01,Pennsylvania,17.498
120,2007-12-01,Pennsylvania,16.13
121,2007-11-01,Pennsylvania,14.388
122,2007-10-01,Pennsylvania,15.387
123,2007-09-01,Pennsylvania,14.883
124,2007-08-01,Pennsylvania,15.001
125,2007-07-01,Pennsylvania,14.53
126,2007-06-01,Pennsylvania,14.833
127,2007-05-01,Pennsylvania,14.665
128,2007-04-01,Pennsylvania,14.506
129,2007-03-01,Pennsylvania,15.572
130,2007-02-01,Pennsylvania,15.432
131,2007-01-01,Pennsylvania,16.091
132,2006-12-01,Pennsylvania,15.574
133,2006-11-01,Pennsylvania,13.892
134,2006-10-01,Pennsylvania,14.856
135,2006-09-01,Pennsylvania,14.369
136,2006-08-01,Pennsylvania,14.483
137,2006-07-01,Pennsylvania,14.028
138,2006-06-01,Pennsylvania,14.321
139,2006-05-01,Pennsylvania,14.16
140,2006-04-01,Pennsylvania,14.005
141,2006-03-01,Pennsylvania,15.034
142,2006-02-01,Pennsylvania,14.899
143,2006-01-01,Pennsylvania,15.535
0,2017-12-01,South Dakota,0.039
1,2017-11-01,South Dakota,0.04
2,2017-10-01,South Dakota,0.041
3,2017-09-01,South Dakota,0.039
4,2017-08-01,South Dakota,0.042
5,2017-07-01,South Dakota,0.04
6,2017-06-01,South Dakota,0.039
7,2017-05-01,South Dakota,0.039
8,2017-04-01,South Dakota,0.037
9,2017-03-01,South Dakota,0.038
10,2017-02-01,South Dakota,0.032
11,2017-01-01,South Dakota,0.034
12,2016-12-01,South Dakota,0.035
13,2016-11-01,South Dakota,0.038
14,2016-10-01,South Dakota,0.038
15,2016-09-01,South Dakota,0.036
16,2016-08-01,South Dakota,0.04
17,2016-07-01,South Dakota,0.04
18,2016-06-01,South Dakota,0.038
19,2016-05-01,South Dakota,0.036
20,2016-04-01,South Dakota,0.033
21,2016-03-01,South Dakota,0.034
22,2016-02-01,South Dakota,0.032
23,2016-01-01,South Dakota,0.035
24,2015-12-01,South Dakota,0.043
25,2015-11-01,South Dakota,0.041
26,2015-10-01,South Dakota,0.042
27,2015-09-01,South Dakota,0.041
28,2015-08-01,South Dakota,0.044
29,2015-07-01,South Dakota,0.043
30,2015-06-01,South Dakota,0.043
31,2015-05-01,South Dakota,0.037
32,2015-04-01,South Dakota,0.044
33,2015-03-01,South Dakota,0.048
34,2015-02-01,South Dakota,0.041
35,2015-01-01,South Dakota,0.067
36,2014-12-01,South Dakota,1.282
37,2014-11-01,South Dakota,1.2
38,2014-10-01,South Dakota,1.306
39,2014-09-01,South Dakota,1.263
40,2014-08-01,South Dakota,1.268
41,2014-07-01,South Dakota,1.231
42,2014-06-01,South Dakota,1.264
43,2014-05-01,South Dakota,1.307
44,2014-04-01,South Dakota,1.191
45,2014-03-01,South Dakota,1.349
46,2014-02-01,South Dakota,1.237
47,2014-01-01,South Dakota,1.387
48,2013-12-01,South Dakota,1.398
49,2013-11-01,South Dakota,1.366
50,2013-10-01,South Dakota,1.3
51,2013-09-01,South Dakota,1.355
52,2013-08-01,South Dakota,1.449
53,2013-07-01,South Dakota,1.36
54,2013-06-01,South Dakota,1.317
55,2013-05-01,South Dakota,1.39
56,2013-04-01,South Dakota,1.369
57,2013-03-01,South Dakota,1.367
58,2013-02-01,South Dakota,1.205
59,2013-01-01,South Dakota,1.303
60,2012-12-01,South Dakota,1.095
61,2012-11-01,South Dakota,1.24
62,2012-10-01,South Dakota,1.21
63,2012-09-01,South Dakota,1.185
64,2012-08-01,South Dakota,1.236
65,2012-07-01,South Dakota,1.313
66,2012-06-01,South Dakota,1.275
67,2012-05-01,South Dakota,1.377
68,2012-04-01,South Dakota,1.301
69,2012-03-01,South Dakota,1.321
70,2012-02-01,South Dakota,1.224
71,2012-01-01,South Dakota,1.277
72,2011-12-01,South Dakota,0.188
73,2011-11-01,South Dakota,0.178
74,2011-10-01,South Dakota,0.181
75,2011-09-01,South Dakota,0.166
76,2011-08-01,South Dakota,0.17
77,2011-07-01,South Dakota,0.165
78,2011-06-01,South Dakota,0.145
79,2011-05-01,South Dakota,0.135
80,2011-04-01,South Dakota,0.138
81,2011-03-01,South Dakota,0.134
82,2011-02-01,South Dakota,0.121
83,2011-01-01,South Dakota,0.128
84,2010-12-01,South Dakota,0.142
85,2010-11-01,South Dakota,0.146
86,2010-10-01,South Dakota,0.168
87,2010-09-01,South Dakota,0.162
88,2010-08-01,South Dakota,0.153
89,2010-07-01,South Dakota,0.149
90,2010-06-01,South Dakota,0.151
91,2010-05-01,South Dakota,0.159
92,2010-04-01,South Dakota,0.152
93,2010-03-01,South Dakota,0.179
94,2010-02-01,South Dakota,0.144
95,2010-01-01,South Dakota,0.158
96,2009-12-01,South Dakota,0.166
97,2009-11-01,South Dakota,0.163
98,2009-10-01,South Dakota,0.173
99,2009-09-01,South Dakota,0.163
100,2009-08-01,South Dakota,0.18
101,2009-07-01,South Dakota,0.187
102,2009-06-01,South Dakota,0.183
103,2009-05-01,South Dakota,0.19
104,2009-04-01,South Dakota,0.179
105,2009-03-01,South Dakota,0.18
106,2009-02-01,South Dakota,0.166
107,2009-01-01,South Dakota,0.201
108,2008-12-01,South Dakota,0.19
109,2008-11-01,South Dakota,0.193
110,2008-10-01,South Dakota,0.214
111,2008-09-01,South Dakota,0.212
112,2008-08-01,South Dakota,0.203
113,2008-07-01,South Dakota,0.148
114,2008-06-01,South Dakota,0.101
115,2008-05-01,South Dakota,0.057
116,2008-04-01,South Dakota,0.081
117,2008-03-01,South Dakota,0.082
118,2008-02-01,South Dakota,0.076
119,2008-01-01,South Dakota,0.088
120,2007-12-01,South Dakota,0.093
121,2007-11-01,South Dakota,0.088
122,2007-10-01,South Dakota,0.079
123,2007-09-01,South Dakota,0.09
124,2007-08-01,South Dakota,0.083
125,2007-07-01,South Dakota,0.084
126,2007-06-01,South Dakota,0.081
127,2007-05-01,South Dakota,0.082
128,2007-04-01,South Dakota,0.081
129,2007-03-01,South Dakota,0.084
130,2007-02-01,South Dakota,0.072
131,2007-01-01,South Dakota,0.08
132,2006-12-01,South Dakota,0.08
133,2006-11-01,South Dakota,0.079
134,2006-10-01,South Dakota,0.083
135,2006-09-01,South Dakota,0.079
136,2006-08-01,South Dakota,0.08
137,2006-07-01,South Dakota,0.081
138,2006-06-01,South Dakota,0.08
139,2006-05-01,South Dakota,0.081
140,2006-04-01,South Dakota,0.073
141,2006-03-01,South Dakota,0.084
142,2006-02-01,South Dakota,0.078
143,2006-01-01,South Dakota,0.085
0,2017-12-01,Tennessee,0.228
1,2017-11-01,Tennessee,0.221
2,2017-10-01,Tennessee,0.229
3,2017-09-01,Tennessee,0.222
4,2017-08-01,Tennessee,0.23
5,2017-07-01,Tennessee,0.23
6,2017-06-01,Tennessee,0.223
7,2017-05-01,Tennessee,0.23
8,2017-04-01,Tennessee,0.223
9,2017-03-01,Tennessee,0.23
10,2017-02-01,Tennessee,0.208
11,2017-01-01,Tennessee,0.231
12,2016-12-01,Tennessee,0.28
13,2016-11-01,Tennessee,0.271
14,2016-10-01,Tennessee,0.28
15,2016-09-01,Tennessee,0.271
16,2016-08-01,Tennessee,0.28
17,2016-07-01,Tennessee,0.28
18,2016-06-01,Tennessee,0.271
19,2016-05-01,Tennessee,0.28
20,2016-04-01,Tennessee,0.271
21,2016-03-01,Tennessee,0.28
22,2016-02-01,Tennessee,0.261
23,2016-01-01,Tennessee,0.28
24,2015-12-01,Tennessee,0.334
25,2015-11-01,Tennessee,0.324
26,2015-10-01,Tennessee,0.334
27,2015-09-01,Tennessee,0.323
28,2015-08-01,Tennessee,0.334
29,2015-07-01,Tennessee,0.334
30,2015-06-01,Tennessee,0.324
31,2015-05-01,Tennessee,0.334
32,2015-04-01,Tennessee,0.323
33,2015-03-01,Tennessee,0.334
34,2015-02-01,Tennessee,0.302
35,2015-01-01,Tennessee,0.335
36,2014-12-01,Tennessee,0.416
37,2014-11-01,Tennessee,0.403
38,2014-10-01,Tennessee,0.416
39,2014-09-01,Tennessee,0.403
40,2014-08-01,Tennessee,0.416
41,2014-07-01,Tennessee,0.417
42,2014-06-01,Tennessee,0.404
43,2014-05-01,Tennessee,0.418
44,2014-04-01,Tennessee,0.404
45,2014-03-01,Tennessee,0.418
46,2014-02-01,Tennessee,0.378
47,2014-01-01,Tennessee,0.419
48,2013-12-01,Tennessee,0.416
49,2013-11-01,Tennessee,0.402
50,2013-10-01,Tennessee,0.416
51,2013-09-01,Tennessee,0.402
52,2013-08-01,Tennessee,0.416
53,2013-07-01,Tennessee,0.415
54,2013-06-01,Tennessee,0.403
55,2013-05-01,Tennessee,0.416
56,2013-04-01,Tennessee,0.403
57,2013-03-01,Tennessee,0.417
58,2013-02-01,Tennessee,0.391
59,2013-01-01,Tennessee,0.417
60,2012-12-01,Tennessee,0.451
61,2012-11-01,Tennessee,0.436
62,2012-10-01,Tennessee,0.45
63,2012-09-01,Tennessee,0.436
64,2012-08-01,Tennessee,0.451
65,2012-07-01,Tennessee,0.451
66,2012-06-01,Tennessee,0.437
67,2012-05-01,Tennessee,0.451
68,2012-04-01,Tennessee,0.437
69,2012-03-01,Tennessee,0.451
70,2012-02-01,Tennessee,0.422
71,2012-01-01,Tennessee,0.451
72,2011-12-01,Tennessee,0.414
73,2011-11-01,Tennessee,0.413
74,2011-10-01,Tennessee,0.378
75,2011-09-01,Tennessee,0.387
76,2011-08-01,Tennessee,0.385
77,2011-07-01,Tennessee,0.384
78,2011-06-01,Tennessee,0.314
79,2011-05-01,Tennessee,0.327
80,2011-04-01,Tennessee,0.324
81,2011-03-01,Tennessee,0.34
82,2011-02-01,Tennessee,0.317
83,2011-01-01,Tennessee,0.354
84,2010-12-01,Tennessee,0.46
85,2010-11-01,Tennessee,0.44
86,2010-10-01,Tennessee,0.436
87,2010-09-01,Tennessee,0.402
88,2010-08-01,Tennessee,0.407
89,2010-07-01,Tennessee,0.405
90,2010-06-01,Tennessee,0.332
91,2010-05-01,Tennessee,0.346
92,2010-04-01,Tennessee,0.344
93,2010-03-01,Tennessee,0.359
94,2010-02-01,Tennessee,0.333
95,2010-01-01,Tennessee,0.374
96,2009-12-01,Tennessee,0.537
97,2009-11-01,Tennessee,0.514
98,2009-10-01,Tennessee,0.511
99,2009-09-01,Tennessee,0.473
100,2009-08-01,Tennessee,0.48
101,2009-07-01,Tennessee,0.478
102,2009-06-01,Tennessee,0.397
103,2009-05-01,Tennessee,0.414
104,2009-04-01,Tennessee,0.409
105,2009-03-01,Tennessee,0.427
106,2009-02-01,Tennessee,0.395
107,2009-01-01,Tennessee,0.443
108,2008-12-01,Tennessee,0.461
109,2008-11-01,Tennessee,0.441
110,2008-10-01,Tennessee,0.439
111,2008-09-01,Tennessee,0.406
112,2008-08-01,Tennessee,0.412
113,2008-07-01,Tennessee,0.41
114,2008-06-01,Tennessee,0.341
115,2008-05-01,Tennessee,0.355
116,2008-04-01,Tennessee,0.351
117,2008-03-01,Tennessee,0.367
118,2008-02-01,Tennessee,0.339
119,2008-01-01,Tennessee,0.38
120,2007-12-01,Tennessee,0.387
121,2007-11-01,Tennessee,0.37
122,2007-10-01,Tennessee,0.368
123,2007-09-01,Tennessee,0.34
124,2007-08-01,Tennessee,0.345
125,2007-07-01,Tennessee,0.344
126,2007-06-01,Tennessee,0.286
127,2007-05-01,Tennessee,0.298
128,2007-04-01,Tennessee,0.295
129,2007-03-01,Tennessee,0.308
130,2007-02-01,Tennessee,0.284
131,2007-01-01,Tennessee,0.319
132,2006-12-01,Tennessee,0.261
133,2006-11-01,Tennessee,0.25
134,2006-10-01,Tennessee,0.249
135,2006-09-01,Tennessee,0.23
136,2006-08-01,Tennessee,0.233
137,2006-07-01,Tennessee,0.232
138,2006-06-01,Tennessee,0.193
139,2006-05-01,Tennessee,0.201
140,2006-04-01,Tennessee,0.199
141,2006-03-01,Tennessee,0.208
142,2006-02-01,Tennessee,0.192
143,2006-01-01,Tennessee,0.215
0,2017-12-01,Texas,552.442
1,2017-11-01,Texas,542.981
2,2017-10-01,Texas,550.206
3,2017-09-01,Texas,523.805
4,2017-08-01,Texas,532.105
5,2017-07-01,Texas,550.104
6,2017-06-01,Texas,523.497
7,2017-05-01,Texas,531.043
8,2017-04-01,Texas,515.76
9,2017-03-01,Texas,522.633
10,2017-02-01,Texas,460.115
11,2017-01-01,Texas,495.6
12,2016-12-01,Texas,503.176
13,2016-11-01,Texas,502.332
14,2016-10-01,Texas,526.578
15,2016-09-01,Texas,515.462
16,2016-08-01,Texas,540.737
17,2016-07-01,Texas,555.097
18,2016-06-01,Texas,534.905
19,2016-05-01,Texas,548.906
20,2016-04-01,Texas,544.494
21,2016-03-01,Texas,552.385
22,2016-02-01,Texas,529.687
23,2016-01-01,Texas,552.691
24,2015-12-01,Texas,577.159
25,2015-11-01,Texas,564.632
26,2015-10-01,Texas,591.553
27,2015-09-01,Texas,587.292
28,2015-08-01,Texas,598.508
29,2015-07-01,Texas,605.137
30,2015-06-01,Texas,591.515
31,2015-05-01,Texas,605.42
32,2015-04-01,Texas,597.766
33,2015-03-01,Texas,609.321
34,2015-02-01,Texas,553.392
35,2015-01-01,Texas,598.643
36,2014-12-01,Texas,639.033
37,2014-11-01,Texas,599.601
38,2014-10-01,Texas,625.859
39,2014-09-01,Texas,599.135
40,2014-08-01,Texas,618.619
41,2014-07-01,Texas,620.149
42,2014-06-01,Texas,598.283
43,2014-05-01,Texas,614.376
44,2014-04-01,Texas,585.688
45,2014-03-01,Texas,595.989
46,2014-02-01,Texas,522.106
47,2014-01-01,Texas,559.386
48,2013-12-01,Texas,601.863
49,2013-11-01,Texas,599.693
50,2013-10-01,Texas,604.18
51,2013-09-01,Texas,585.144
52,2013-08-01,Texas,596.507
53,2013-07-01,Texas,592.836
54,2013-06-01,Texas,575.387
55,2013-05-01,Texas,587.794
56,2013-04-01,Texas,558.006
57,2013-03-01,Texas,570.651
58,2013-02-01,Texas,512.099
59,2013-01-01,Texas,559.571
60,2012-12-01,Texas,609.26
61,2012-11-01,Texas,578.988
62,2012-10-01,Texas,586.484
63,2012-09-01,Texas,580.413
64,2012-08-01,Texas,595.55
65,2012-07-01,Texas,586.288
66,2012-06-01,Texas,560.406
67,2012-05-01,Texas,580.982
68,2012-04-01,Texas,555.13
69,2012-03-01,Texas,568.278
70,2012-02-01,Texas,528.325
71,2012-01-01,Texas,565.981
72,2011-12-01,Texas,586.009
73,2011-11-01,Texas,571.26
74,2011-10-01,Texas,579.966
75,2011-09-01,Texas,550.24
76,2011-08-01,Texas,563.923
77,2011-07-01,Texas,560.11
78,2011-06-01,Texas,540.4
79,2011-05-01,Texas,566.044
80,2011-04-01,Texas,539.795
81,2011-03-01,Texas,559.149
82,2011-02-01,Texas,465.046
83,2011-01-01,Texas,549.612
84,2010-12-01,Texas,553.97
85,2010-11-01,Texas,536.506
86,2010-10-01,Texas,536.181
87,2010-09-01,Texas,513.956
88,2010-08-01,Texas,531.295
89,2010-07-01,Texas,532.303
90,2010-06-01,Texas,507.275
91,2010-05-01,Texas,538.931
92,2010-04-01,Texas,504.173
93,2010-03-01,Texas,532.31
94,2010-02-01,Texas,473.363
95,2010-01-01,Texas,517.709
96,2009-12-01,Texas,508.678
97,2009-11-01,Texas,486.991
98,2009-10-01,Texas,514.658
99,2009-09-01,Texas,505.084
100,2009-08-01,Texas,540.469
101,2009-07-01,Texas,533.023
102,2009-06-01,Texas,527.916
103,2009-05-01,Texas,553.391
104,2009-04-01,Texas,542.453
105,2009-03-01,Texas,574.898
106,2009-02-01,Texas,516.416
107,2009-01-01,Texas,590.953
108,2008-12-01,Texas,584.625
109,2008-11-01,Texas,562.985
110,2008-10-01,Texas,574.401
111,2008-09-01,Texas,518.543
112,2008-08-01,Texas,567.203
113,2008-07-01,Texas,564.006
114,2008-06-01,Texas,540.512
115,2008-05-01,Texas,559.589
116,2008-04-01,Texas,528.645
117,2008-03-01,Texas,538.08
118,2008-02-01,Texas,493.754
119,2008-01-01,Texas,526.847
120,2007-12-01,Texas,521.459
121,2007-11-01,Texas,500.023
122,2007-10-01,Texas,509.596
123,2007-09-01,Texas,484.416
124,2007-08-01,Texas,495.092
125,2007-07-01,Texas,487.991
126,2007-06-01,Texas,470.615
127,2007-05-01,Texas,486.205
128,2007-04-01,Texas,455.133
129,2007-03-01,Texas,470.928
130,2007-02-01,Texas,412.905
131,2007-01-01,Texas,441.468
132,2006-12-01,Texas,447.631
133,2006-11-01,Texas,431.3
134,2006-10-01,Texas,444.407
135,2006-09-01,Texas,430.887
136,2006-08-01,Texas,442.449
137,2006-07-01,Texas,439.08
138,2006-06-01,Texas,425.524
139,2006-05-01,Texas,440.256
140,2006-04-01,Texas,423.525
141,2006-03-01,Texas,433.275
142,2006-02-01,Texas,385.77
143,2006-01-01,Texas,430.569
0,2017-12-01,Utah,24.126
1,2017-11-01,Utah,23.741
2,2017-10-01,Utah,24.952
3,2017-09-01,Utah,24.464
4,2017-08-01,Utah,25.447
5,2017-07-01,Utah,25.551
6,2017-06-01,Utah,25.432
7,2017-05-01,Utah,26.642
8,2017-04-01,Utah,25.749
9,2017-03-01,Utah,26.629
10,2017-02-01,Utah,24.235
11,2017-01-01,Utah,26.82
12,2016-12-01,Utah,27.267
13,2016-11-01,Utah,26.837
14,2016-10-01,Utah,28.147
15,2016-09-01,Utah,27.837
16,2016-08-01,Utah,29.25
17,2016-07-01,Utah,29.288
18,2016-06-01,Utah,28.686
19,2016-05-01,Utah,30.583
20,2016-04-01,Utah,30.381
21,2016-03-01,Utah,31.857
22,2016-02-01,Utah,29.712
23,2016-01-01,Utah,32.592
24,2015-12-01,Utah,32.549
25,2015-11-01,Utah,29.217
26,2015-10-01,Utah,29.848
27,2015-09-01,Utah,29.391
28,2015-08-01,Utah,31.387
29,2015-07-01,Utah,34.852
30,2015-06-01,Utah,34.946
31,2015-05-01,Utah,36.723
32,2015-04-01,Utah,36.334
33,2015-03-01,Utah,37.906
34,2015-02-01,Utah,32.794
35,2015-01-01,Utah,35.775
36,2014-12-01,Utah,35.047
37,2014-11-01,Utah,34.298
38,2014-10-01,Utah,35.584
39,2014-09-01,Utah,35.193
40,2014-08-01,Utah,36.966
41,2014-07-01,Utah,37.46
42,2014-06-01,Utah,36.752
43,2014-05-01,Utah,37.928
44,2014-04-01,Utah,37.066
45,2014-03-01,Utah,38.056
46,2014-02-01,Utah,34.176
47,2014-01-01,Utah,37.365
48,2013-12-01,Utah,36.218
49,2013-11-01,Utah,37.268
50,2013-10-01,Utah,39.199
51,2013-09-01,Utah,38.457
52,2013-08-01,Utah,39.595
53,2013-07-01,Utah,38.957
54,2013-06-01,Utah,37.59
55,2013-05-01,Utah,39.045
56,2013-04-01,Utah,38.327
57,2013-03-01,Utah,38.926
58,2013-02-01,Utah,35.084
59,2013-01-01,Utah,36.786
60,2012-12-01,Utah,38.077
61,2012-11-01,Utah,38.226
62,2012-10-01,Utah,41.276
63,2012-09-01,Utah,39.951
64,2012-08-01,Utah,40.616
65,2012-07-01,Utah,41.129
66,2012-06-01,Utah,39.637
67,2012-05-01,Utah,40.487
68,2012-04-01,Utah,38.899
69,2012-03-01,Utah,40.266
70,2012-02-01,Utah,37.588
71,2012-01-01,Utah,38.604
72,2011-12-01,Utah,37.51
73,2011-11-01,Utah,37.125
74,2011-10-01,Utah,38.208
75,2011-09-01,Utah,37.006
76,2011-08-01,Utah,38.651
77,2011-07-01,Utah,38.565
78,2011-06-01,Utah,37.118
79,2011-05-01,Utah,38.412
80,2011-04-01,Utah,36.532
81,2011-03-01,Utah,36.835
82,2011-02-01,Utah,32.283
83,2011-01-01,Utah,34.371
84,2010-12-01,Utah,35.826
85,2010-11-01,Utah,33.992
86,2010-10-01,Utah,36.116
87,2010-09-01,Utah,34.721
88,2010-08-01,Utah,35.972
89,2010-07-01,Utah,35.85
90,2010-06-01,Utah,35.259
91,2010-05-01,Utah,37.007
92,2010-04-01,Utah,35.57
93,2010-03-01,Utah,35.722
94,2010-02-01,Utah,31.732
95,2010-01-01,Utah,34.299
96,2009-12-01,Utah,34.409
97,2009-11-01,Utah,35.013
98,2009-10-01,Utah,35.878
99,2009-09-01,Utah,34.201
100,2009-08-01,Utah,36.646
101,2009-07-01,Utah,36.704
102,2009-06-01,Utah,35.385
103,2009-05-01,Utah,37.721
104,2009-04-01,Utah,37.217
105,2009-03-01,Utah,39.153
106,2009-02-01,Utah,35.045
107,2009-01-01,Utah,38.301
108,2008-12-01,Utah,38.213
109,2008-11-01,Utah,37.429
110,2008-10-01,Utah,37.537
111,2008-09-01,Utah,37.492
112,2008-08-01,Utah,38.62
113,2008-07-01,Utah,36.376
114,2008-06-01,Utah,34.967
115,2008-05-01,Utah,36.027
116,2008-04-01,Utah,34.498
117,2008-03-01,Utah,34.564
118,2008-02-01,Utah,31.759
119,2008-01-01,Utah,32.803
120,2007-12-01,Utah,32.935
121,2007-11-01,Utah,30.668
122,2007-10-01,Utah,26.805
123,2007-09-01,Utah,28.517
124,2007-08-01,Utah,33.005
125,2007-07-01,Utah,32.76
126,2007-06-01,Utah,31.501
127,2007-05-01,Utah,33.877
128,2007-04-01,Utah,32.061
129,2007-03-01,Utah,33.003
130,2007-02-01,Utah,28.56
131,2007-01-01,Utah,29.988
132,2006-12-01,Utah,31.719
133,2006-11-01,Utah,30.381
134,2006-10-01,Utah,30.752
135,2006-09-01,Utah,29.397
136,2006-08-01,Utah,29.681
137,2006-07-01,Utah,28.492
138,2006-06-01,Utah,27.847
139,2006-05-01,Utah,28.644
140,2006-04-01,Utah,27.483
141,2006-03-01,Utah,28.29
142,2006-02-01,Utah,25.286
143,2006-01-01,Utah,27.437
0,2017-12-01,Virginia,9.672
1,2017-11-01,Virginia,9.413
2,2017-10-01,Virginia,9.677
3,2017-09-01,Virginia,9.502
4,2017-08-01,Virginia,9.624
5,2017-07-01,Virginia,9.689
6,2017-06-01,Virginia,9.489
7,2017-05-01,Virginia,9.934
8,2017-04-01,Virginia,9.55
9,2017-03-01,Virginia,9.894
10,2017-02-01,Virginia,9.023
11,2017-01-01,Virginia,9.984
12,2016-12-01,Virginia,10.058
13,2016-11-01,Virginia,9.785
14,2016-10-01,Virginia,10.154
15,2016-09-01,Virginia,9.819
16,2016-08-01,Virginia,9.917
17,2016-07-01,Virginia,10.045
18,2016-06-01,Virginia,9.868
19,2016-05-01,Virginia,10.267
20,2016-04-01,Virginia,9.837
21,2016-03-01,Virginia,10.365
22,2016-02-01,Virginia,9.814
23,2016-01-01,Virginia,10.359
24,2015-12-01,Virginia,10.533
25,2015-11-01,Virginia,10.292
26,2015-10-01,Virginia,10.657
27,2015-09-01,Virginia,10.358
28,2015-08-01,Virginia,10.745
29,2015-07-01,Virginia,10.766
30,2015-06-01,Virginia,10.487
31,2015-05-01,Virginia,10.965
32,2015-04-01,Virginia,10.672
33,2015-03-01,Virginia,10.962
34,2015-02-01,Virginia,9.905
35,2015-01-01,Virginia,11.245
36,2014-12-01,Virginia,11.176
37,2014-11-01,Virginia,10.885
38,2014-10-01,Virginia,11.265
39,2014-09-01,Virginia,10.867
40,2014-08-01,Virginia,11.264
41,2014-07-01,Virginia,11.269
42,2014-06-01,Virginia,10.946
43,2014-05-01,Virginia,11.356
44,2014-04-01,Virginia,11.068
45,2014-03-01,Virginia,11.364
46,2014-02-01,Virginia,10.469
47,2014-01-01,Virginia,11.732
48,2013-12-01,Virginia,11.63
49,2013-11-01,Virginia,11.298
50,2013-10-01,Virginia,11.787
51,2013-09-01,Virginia,11.43
52,2013-08-01,Virginia,11.703
53,2013-07-01,Virginia,11.822
54,2013-06-01,Virginia,11.471
55,2013-05-01,Virginia,11.871
56,2013-04-01,Virginia,11.65
57,2013-03-01,Virginia,12.024
58,2013-02-01,Virginia,10.782
59,2013-01-01,Virginia,11.915
60,2012-12-01,Virginia,12.129
61,2012-11-01,Virginia,11.689
62,2012-10-01,Virginia,11.988
63,2012-09-01,Virginia,11.788
64,2012-08-01,Virginia,12.368
65,2012-07-01,Virginia,11.811
66,2012-06-01,Virginia,12.549
67,2012-05-01,Virginia,12.481
68,2012-04-01,Virginia,12.023
69,2012-03-01,Virginia,12.541
70,2012-02-01,Virginia,11.995
71,2012-01-01,Virginia,13.045
72,2011-12-01,Virginia,12.984
73,2011-11-01,Virginia,12.38
74,2011-10-01,Virginia,12.897
75,2011-09-01,Virginia,12.307
76,2011-08-01,Virginia,12.943
77,2011-07-01,Virginia,12.74
78,2011-06-01,Virginia,12.218
79,2011-05-01,Virginia,12.697
80,2011-04-01,Virginia,12.268
81,2011-03-01,Virginia,12.789
82,2011-02-01,Virginia,12.027
83,2011-01-01,Virginia,12.845
